recommendation_type,model_name,source,candidate_hash,window_size,rul_cap,selected_blocks,feature_count,train_seconds,validation_MAE,validation_fitness,official_original_MAE,official_original_RMSE,official_original_R2,official_original_mean_error,official_original_overestimation_share,official_original_max_overestimation,official_near_failure_MAE,official_warning_zone_MAE,recommended_shift,official_calibrated_MAE,official_calibrated_RMSE,official_calibrated_R2,official_calibrated_mean_error,official_calibrated_overestimation_share,official_calibrated_max_overestimation,official_calibrated_near_failure_MAE,official_calibrated_warning_zone_MAE,practical_score
best_by_official_MAE,candidate_19,top_low_overestimation,a0f534b1f9e95faf884488db1b38a229,40,125.0,"[""delta"", ""edge_means"", ""first"", ""last_minus_mean"", ""max"", ""mean"", ""median"", ""min"", ""range"", ""slope"", ""slope_change"", ""std"", ""tail_quantiles"", ""volatility""]",384,59.08739710000009,7.012539259565821,11.922604795557728,9.688136306295508,13.138146954782565,0.9000440418862765,0.5985750928232274,0.61,37.482696858955805,3.2851714367576847,9.009841759667458,2.0,9.475835903551486,13.19911379730357,0.8991142092986236,-1.4014249071767724,0.47,35.482696858955805,2.5771399440836937,7.984077551653252,
best_by_safety,candidate_20,top_low_overestimation,5cdd91d56d4a0a46392f8a5ce2435067,100,120.0,"[""last_minus_mean"", ""slope"", ""slope_change"", ""std"", ""volatility""]",120,19.937720699999772,7.112129656115245,11.938037717780393,11.576187418456787,15.26849783685379,0.8650002141481853,-5.0489398419201175,0.4,31.390296990954994,5.256715755750041,7.840676802914571,0.5,11.695615928518068,15.44104808735239,0.861931690710214,-5.548939841920116,0.37,30.890296990954994,5.2367157557500414,7.776689235034396,
best_practical,candidate_19,top_low_overestimation,a0f534b1f9e95faf884488db1b38a229,40,125.0,"[""delta"", ""edge_means"", ""first"", ""last_minus_mean"", ""max"", ""mean"", ""median"", ""min"", ""range"", ""slope"", ""slope_change"", ""std"", ""tail_quantiles"", ""volatility""]",384,59.08739710000009,7.012539259565821,11.922604795557728,9.688136306295508,13.138146954782565,0.9000440418862765,0.5985750928232274,0.61,37.482696858955805,3.2851714367576847,9.009841759667458,2.0,9.475835903551486,13.19911379730357,0.8991142092986236,-1.4014249071767724,0.47,35.482696858955805,2.5771399440836937,7.984077551653252,10.726010697751486
