shift,MAE,RMSE,R2,mean_error,overestimation_share,max_overestimation,near_failure_MAE,warning_zone_MAE,candidate_hash
2.5,13.750554487884035,18.883813096624024,0.7935001015315637,-0.24243625415699513,0.4,57.429450383401445,5.632554881167176,7.32133210869719,4d1bcd48f2373cb87b4673d329e65ee3
3.0,13.871114195965369,18.896847179420856,0.7932149403044757,-0.7424362541569949,0.37,56.929450383401445,5.810986648908527,7.546048259777088,4d1bcd48f2373cb87b4673d329e65ee3
3.5,14.00111419596537,18.923088267419327,0.7926402378172949,-1.2424362541569949,0.37,56.429450383401445,5.990986648908526,7.810754142130029,4d1bcd48f2373cb87b4673d329e65ee3
4.0,14.135297761444544,18.961950955741866,0.791787646242681,-1.7414351758092803,0.36,55.929450383401445,6.187720910825231,8.07546002448297,4d1bcd48f2373cb87b4673d329e65ee3
4.5,14.265644642868269,19.008043078868536,0.7907741837089945,-2.227713773026455,0.35,55.429450383401445,6.352835299693929,8.34016590683591,4d1bcd48f2373cb87b4673d329e65ee3
5.0,14.400241501069623,19.06419196979375,0.7895362710298748,-2.7077137730264553,0.34,54.929450383401445,6.511222732499341,8.604871789188852,4d1bcd48f2373cb87b4673d329e65ee3
5.5,14.549850293654314,19.132724041133685,0.7880203987410659,-3.1877137730264553,0.32,54.429450383401445,6.704777319940624,8.869577671541792,4d1bcd48f2373cb87b4673d329e65ee3
6.0,14.721931116626493,19.213506785779668,0.786226566842568,-3.6677137730264553,0.3,53.929450383401445,6.973100611829336,9.134283553894734,4d1bcd48f2373cb87b4673d329e65ee3
6.5,14.910022977461095,19.30619328906805,0.7841590938222224,-4.147249031345922,0.29,53.429450383401445,7.271241645107203,9.398989436247675,4d1bcd48f2373cb87b4673d329e65ee3
7.0,15.086584703538593,19.403161459789995,0.7819854639663122,-4.613810757423422,0.29,52.929450383401445,7.5174885494172035,9.663695318600617,4d1bcd48f2373cb87b4673d329e65ee3
7.5,15.261584703538592,19.51074025740959,0.7795612445826232,-5.0788107574234225,0.29,52.429450383401445,7.757488549417203,9.928401200953559,4d1bcd48f2373cb87b4673d329e65ee3
8.0,15.431787727210612,19.6243859023808,0.77698575384872,-5.539013781095442,0.29,51.929450383401445,7.97830064410528,10.193107083306499,4d1bcd48f2373cb87b4673d329e65ee3
8.5,15.608566252402957,19.748810997795733,0.774148820601939,-5.999013781095442,0.28,51.429450383401445,8.19830064410528,10.457812965659441,4d1bcd48f2373cb87b4673d329e65ee3
9.0,15.790418859845396,19.884027499673024,0.7710455093958727,-6.459013781095442,0.27,50.929450383401445,8.41830064410528,10.722518848012381,4d1bcd48f2373cb87b4673d329e65ee3
9.5,15.98841675495596,20.029816858594806,0.7676758202305207,-6.919013781095442,0.24,50.429450383401445,8.66463588919215,10.995542870593841,4d1bcd48f2373cb87b4673d329e65ee3
10.0,16.20940707190037,20.185949994239657,0.7640397531058836,-7.379013781095442,0.23,49.929450383401445,8.96463588919215,11.324897676149178,4d1bcd48f2373cb87b4673d329e65ee3
10.5,16.43940707190037,20.352188849139534,0.7601373080219609,-7.839013781095442,0.23,49.429450383401445,9.26463588919215,11.707250617325649,4d1bcd48f2373cb87b4673d329e65ee3
11.0,16.66940707190037,20.52828791526792,0.7559684849787528,-8.299013781095443,0.23,48.929450383401445,9.56463588919215,12.08960355850212,4d1bcd48f2373cb87b4673d329e65ee3
11.5,16.900223867533356,20.713771373237396,0.7515386659752716,-8.758550155315692,0.21,48.429450383401445,9.862781386073152,12.475362290734907,4d1bcd48f2373cb87b4673d329e65ee3
12.0,17.145223867533353,20.906371628239672,0.7468967114493967,-9.213550155315692,0.21,47.929450383401445,10.142781386073151,12.91653876132314,4d1bcd48f2373cb87b4673d329e65ee3
12.5,17.400108601767773,21.10799433421803,0.7419912743768373,-9.668550155315693,0.2,47.429450383401445,10.422781386073153,13.357715231911376,4d1bcd48f2373cb87b4673d329e65ee3
13.0,17.655108601767775,21.31838349802105,0.7368223547575936,-10.123550155315693,0.2,46.929450383401445,10.702781386073152,13.798891702499612,4d1bcd48f2373cb87b4673d329e65ee3
13.5,17.91474527693106,21.537282213037276,0.7313899525916653,-10.578550155315693,0.19,46.429450383401445,10.982781386073151,14.240068173087847,4d1bcd48f2373cb87b4673d329e65ee3
14.0,18.174941305963394,21.761952580233533,0.7257566059971563,-11.028746184348025,0.19,45.929450383401445,11.243565502202477,14.681244643676083,4d1bcd48f2373cb87b4673d329e65ee3
14.5,18.43494130596339,21.994461263888258,0.7198651674169948,-11.478746184348024,0.19,45.429450383401445,11.503565502202475,15.122421114264318,4d1bcd48f2373cb87b4673d329e65ee3
15.0,18.694941305963393,22.23465926145551,0.7137131417027498,-11.928746184348023,0.19,44.929450383401445,11.763565502202475,15.56359758485255,4d1bcd48f2373cb87b4673d329e65ee3
